"UT","DT","TC","PY","Department"
"ISMAIL2012","BOOK",0,2012,"Chemical and Biological Engineering"
"ISMAIL2012","BOOK",15,2012,"Chemical and Biological Engineering"
"MATARAM201251","BOOK",0,2012,"Chemical and Biological Engineering"
"ISAIFAN2012","ARTICLE",16,2012,"Chemical and Biological Engineering"
"HAELSSIG2012492","ARTICLE",15,2012,"Chemical and Biological Engineering"
"KIM2012693","ARTICLE",41,2012,"Chemical and Biological Engineering"
"FALAHATI2012126","ARTICLE",21,2012,"Chemical and Biological Engineering"
"RIDHA2012164","ARTICLE",34,2012,"Chemical and Biological Engineering"
"RIDHA2012415","ARTICLE",32,2012,"Chemical and Biological Engineering"
"MELVILLE201613640","ARTICLE",1,2016,"Chemical and Biological Engineering"
"NTAIS20161455","ARTICLE",0,2016,"Chemical and Biological Engineering"
"WANG2016329","ARTICLE",2,2016,"Chemical and Biological Engineering"
"REZAEI-DASHTARZHANDI201612632","ARTICLE",0,2016,"Chemical and Biological Engineering"
"BAGHBANZADEH2016419","BOOK",0,2016,"Chemical and Biological Engineering"
"PATEL2016109","ARTICLE",1,2016,"Chemical and Biological Engineering"
"KANNAN2016600","ARTICLE",0,2016,"Chemical and Biological Engineering"
"MENG2016616","ARTICLE",6,2016,"Chemical and Biological Engineering"
"ROBERGE2016110","ARTICLE",0,2016,"Chemical and Biological Engineering"
"ZHENG201646","ARTICLE",2,2016,"Chemical and Biological Engineering"
"LIN2016","ARTICLE",0,2016,"Chemical and Biological Engineering"
"KHANLARI2016881","ARTICLE",0,2016,"Chemical and Biological Engineering"
"SUI20169242","ARTICLE",3,2016,"Chemical and Biological Engineering"
"RAN20161","ARTICLE",7,2016,"Chemical and Biological Engineering"
"MENG2016533","ARTICLE",24,2016,"Chemical and Biological Engineering"
"ZHENG2016463","ARTICLE",5,2016,"Chemical and Biological Engineering"
"LIN2016","ARTICLE",1,2016,"Chemical and Biological Engineering"
"CUMMINGS2016","ARTICLE",1,2016,"Chemical and Biological Engineering"
"JIANG20166668","ARTICLE",2,2016,"Chemical and Biological Engineering"
"LANE2016381","ARTICLE",1,2016,"Chemical and Biological Engineering"
"ROBERGE201617","ARTICLE",1,2016,"Chemical and Biological Engineering"
